Country Name,Country Code,Year,Access to electricity (% of population) - EG.ELC.ACCS.ZS,Adjusted net national income per capita (annual % growth) - NY.ADJ.NNTY.PC.KD.ZG,"Adjusted net savings, excluding particulate emission damage (% of GNI) - NY.ADJ.SVNX.GN.ZS",Adjusted savings: carbon dioxide damage (% of GNI) - NY.ADJ.DCO2.GN.ZS,Adjusted savings: natural resources depletion (% of GNI) - NY.ADJ.DRES.GN.ZS,Adjusted savings: net forest depletion (% of GNI) - NY.ADJ.DFOR.GN.ZS,Adjusted savings: particulate emission damage (% of GNI) - NY.ADJ.DPEM.GN.ZS,"Automated teller machines (ATMs) (per 100,000 adults) - FB.ATM.TOTL.P5",Broad money (% of GDP) - FM.LBL.BMNY.GD.ZS,Children out of school (% of primary school age) - SE.PRM.UNER.ZS,"Compulsory education, duration (years) - SE.COM.DURS","Cost of business start-up procedures, female (% of GNI per capita) - IC.REG.COST.PC.FE.ZS","Cost of business start-up procedures, male (% of GNI per capita) - IC.REG.COST.PC.MA.ZS",Exports of goods and services (% of GDP) - NE.EXP.GNFS.ZS,Final consumption expenditure (% of GDP) - NE.CON.TOTL.ZS,GDP (current US$) - NY.GDP.MKTP.CD,GDP per capita (current US$) - NY.GDP.PCAP.CD,General government final consumption expenditure (% of GDP) - NE.CON.GOVT.ZS,Gross national expenditure (% of GDP) - NE.DAB.TOTL.ZS,Gross savings (% of GDP) - NY.GNS.ICTR.ZS,Imports of goods and services (% of GDP) - NE.IMP.GNFS.ZS,"Inflation, consumer prices (annual %) - FP.CPI.TOTL.ZG","Primary completion rate, total (% of relevant age group) - SE.PRM.CMPT.ZS",Proportion of seats held by women in national parliaments (%) - SG.GEN.PARL.ZS,"Pupil-teacher ratio, primary - SE.PRM.ENRL.TC.ZS",Renewable electricity output (% of total electricity output) - EG.ELC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption) - EG.FEC.RNEW.ZS,"School enrollment, preprimary (% gross) - SE.PRE.ENRR","School enrollment, primary (% gross) - SE.PRM.ENRR","School enrollment, secondary (% gross) - SE.SEC.ENRR",Trade (% of GDP) - NE.TRD.GNFS.ZS,Women Business and the Law Index Score (scale 1-100) - SG.LAW.INDX,Prevalence of undernourishment (%) - SN_ITK_DEFC - 2.1.1,Proportion of population below international poverty line (%) - SI_POV_DAY1 - 1.1.1,Proportion of population covered by at least a 2G mobile network (%) - IT_MOB_2GNTWK - 9.c.1,Proportion of population covered by at least a 3G mobile network (%) - IT_MOB_3GNTWK - 9.c.1,Proportion of population using basic drinking water services (%) - SP_ACS_BSRVH2O - 1.4.1,"Unemployment rate, male (%) - SL_TLF_UEM - 8.5.2","Unemployment rate, women (%) - SL_TLF_UEM - 8.5.2","Annual production-based emissions of carbon dioxide (CO2), measured in million tonnes",Continent,Gini index (World Bank estimate) - SI.POV.GINI,Income Classification (World Bank Definition),Individuals using the Internet (% of population) - IT.NET.USER.ZS,"Life expectancy at birth, total (years) - SP.DYN.LE00.IN","Population, total - SP.POP.TOTL",Regime Type (RoW Measure Definition),Rural population (% of total population) - SP.RUR.TOTL.ZS,Total natural resources rents (% of GDP) - NY.GDP.TOTL.RT.ZS,Urban population (% of total population) - SP.URB.TOTL.IN.ZS,World Regions (UN SDG Definition),Cluster
"Egypt, Arab Rep.",EGY,2013,99.82130432,1.258362699,3.73436662,2.465226036,7.035656881,0.183311215,0.765949438,10.94377621,74.61183576,,9.0,26.9,26.9,17.01784562,92.12534939,288434000000.0,3262.657586,11.35239733,106.3373468,13.68322162,23.35519243,9.469719811,100.5301437,,,8.881880393,5.282999992,24.53232002,105.094429,80.31903076,40.37303806,38.75,4.9,,99.8,95.0,99.0,9.8,24.2,206.868,Africa,,Lower-middle income,29.4,70.928,88404652.0,Closed Autocracy,57.107,9.97433168467228,42.893,Northern Africa and Western Asia,2
"Egypt, Arab Rep.",EGY,2014,99.8,1.574155267,2.859397073,2.570128806,5.830305806,0.274602576,0.755894966,12.06135846,75.44264838,0.414339989,9.0,26.0,26.0,14.24413146,94.78873239,305595000000.0,3379.557986,11.84976526,108.4319249,11.8849608,22.67605634,10.07021547,,,,8.870907791,5.337999821,29.91974068,103.8715363,80.79741669,36.92018779,38.75,4.6,,99.8,95.4,99.0,9.7,24.0,221.942,Africa,,Lower-middle income,33.89460391,71.117,90424668.0,Electoral Autocracy,57.161,8.37498260788146,42.839,Northern Africa and Western Asia,2
"Egypt, Arab Rep.",EGY,2015,99.3,5.964545268,3.672594246,2.412366742,2.91907823,0.228727376,0.761783491,13.69578138,77.98587789,,12.0,23.2,23.2,13.18384549,94.18961496,329367000000.0,3562.932658,11.75989198,108.478252,9.593464708,21.66209747,10.37049034,,,,8.259285514,5.116000175,,,,34.84594296,45.0,4.4,1.6,99.8,97.8,99.0,9.4,24.8,219.304,Africa,31.8,Lower-middle income,37.81938343,71.302,92442549.0,Electoral Autocracy,57.215,4.17882443454279,42.785,Northern Africa and Western Asia,2
"Egypt, Arab Rep.",EGY,2016,100.0,2.257445134,3.308456408,2.617375569,2.128987838,0.174389311,0.743174668,15.68854623,98.13613237,0.51305002,12.0,22.6,22.6,10.34546394,94.51539086,332442000000.0,3519.87324,11.42688418,109.5556212,9.710041522,19.90108511,13.81360621,96.90644836,14.93288591,23.07766,,4.916900158,29.9001503,105.3935776,85.14644623,30.24654905,45.0,4.6,,99.8,98.71,99.0,8.8,23.6,233.516,Africa,,Lower-middle income,41.24806709,71.482,94447071.0,Electoral Autocracy,57.268,3.06112559025876,42.732,Northern Africa and Western Asia,2
"Egypt, Arab Rep.",EGY,2017,100.0,-3.410605845,0.777406276,3.985909875,3.85944139,0.308399754,0.720706737,17.70667038,92.29563755,0.552760005,12.0,22.2,22.2,15.8184438,98.21613833,235734000000.0,2444.290387,10.09221902,113.4899135,10.35531343,29.30835735,29.50660839,97.18955231,14.93288591,23.77693,,4.854000092,28.89180946,106.1334686,86.71444702,45.12680115,45.0,4.9,3.8,99.8,98.71,99.0,8.2,23.0,250.24,Africa,31.5,Lower-middle income,44.95020425,71.656,96442590.0,Electoral Autocracy,57.295,5.45867324184969,42.705,Northern Africa and Western Asia,2
"Egypt, Arab Rep.",EGY,2018,100.0,2.027862068,3.389597352,4.120039062,5.285301632,0.150718384,0.720706737,18.72380854,81.77493016,0.651929975,12.0,42.6,42.6,18.91197548,93.7981701,249713000000.0,2537.125185,8.351737504,110.4543201,13.8945011,29.36629558,14.40146578,100.6852112,14.93288591,23.67945,,4.744400024,28.70762062,106.2849274,87.91114044,48.27827106,45.0,5.1,,99.8,98.71,99.0,6.8,21.3,251.461,Africa,,Lower-middle income,46.92433677,71.825,98423602.0,Electoral Autocracy,57.296,7.10879301097282,42.704,Northern Africa and Western Asia,2
India,IND,2000,59.34104538,1.066206759,14.72638297,4.137708961,1.430957086,0.286857614,2.214150273,,54.64512918,16.14500999,,,,12.99723631,75.68681661,468395000000.0,443.3141938,11.94783547,102.3659999,26.11902732,13.9036866,4.00943591,71.48610687,9.007352941,39.99999,13.59094803,51.55369949,,94.27111816,44.87197876,26.90092291,62.5,,,21.1,,80.0,2.9,2.4,978.427,Asia,,Low income,,,,Electoral Democracy,72.333,,,Central and Southern Asia,2
India,IND,2001,55.8,3.488061697,14.52671781,4.199324884,1.195790051,0.276989452,2.112693994,,57.73906777,16.20183945,,,,12.55837963,75.90830732,485441000000.0,451.5729973,11.76144989,102.5667053,26.25987903,13.43487512,3.779293122,72.16954041,8.839779006,40.14999,13.20704353,51.85850143,,94.1149292,45.15169907,25.99325475,62.5,18.4,,21.1,,,,,992.529,Asia,,Low income,0.660146377,62.907,1075000094.0,Electoral Democracy,72.082,2.38076154288396,27.918,Central and Southern Asia,2
India,IND,2002,62.3,3.034015803,16.27483629,4.157340507,1.21969921,0.317514987,2.022452248,,62.61952452,16.37540054,,,,14.26438392,74.34374182,514938000000.0,470.9867868,11.31409507,101.5588624,28.11148558,15.24427901,4.297152039,75.56006622,8.839779006,40.66296,12.05516116,50.80810165,,94.74552917,47.07345963,29.50866294,62.5,20.1,,,,,,,1022.849,Asia,,Low income,1.537875582,63.304,1093317187.0,Electoral Democracy,71.756,2.21178296458317,28.244,Central and Southern Asia,2
India,IND,2003,64.02313232,6.081211243,18.83945838,3.827022942,1.156789417,0.290279811,1.864971093,,63.1792536,11.53767967,,,,14.94791386,72.37996752,607699000000.0,546.7266135,10.87620991,101.8837375,30.47096654,15.64452227,3.805858995,80.04438019,8.839779006,41.32988,13.46942476,50.82979965,,102.6829071,49.62504959,30.59243613,62.5,21.5,,,,,,,1059.416,Asia,,Low income,1.686489971,63.699,1111523146.0,Electoral Democracy,71.428,2.13945741683015,28.572,Central and Southern Asia,2
India,IND,2004,64.4,6.089659319,21.10774861,3.613249812,1.376542327,0.207922271,1.702376277,,64.63570806,,,,,17.85912496,68.75625029,709149000000.0,627.7742417,10.40470235,104.8432256,33.33257124,19.6446891,3.767251735,,8.256880734,,14.4825005,50.07279968,,,51.37184906,37.50381406,62.5,22.1,39.9,,,,,,1125.264,Asia,34.4,Low income,1.976136492,64.095,1129623466.0,Electoral Democracy,71.097,3.04236349536183,28.903,Central and Southern Asia,2
India,IND,2005,67.09343719,7.107511345,21.92458666,3.489611995,1.750690781,0.179071844,1.592059237,2.285557843,65.5481219,,,,,19.60524669,67.74487013,820382000000.0,714.8610154,10.3661402,105.8206626,34.4180229,22.39642292,4.24634362,,8.287292818,,16.61901808,48.53239822,,,53.96905899,42.00166962,62.5,21.6,,30.5,,83.0,2.2,2.9,1185.761,Asia,,Low income,2.388075,64.5,1147609924.0,Electoral Democracy,70.765,3.55223038923989,29.235,Central and Southern Asia,2
India,IND,2006,67.9,6.805977263,23.8211784,3.420139165,2.034720287,0.241910077,1.489879977,2.730802351,68.06302179,,,,,21.26794142,65.91241587,940260000000.0,806.7532806,9.802470468,104.8097183,36.36053211,24.45653908,5.796523376,,8.256880734,,17.54042472,46.0632019,,,54.88293839,45.7244805,62.5,19.6,,60.9,,,,,1259.522,Asia,,Low income,2.805499865,64.918,1165486291.0,Electoral Democracy,70.431,3.93696828528487,29.569,Central and Southern Asia,2
India,IND,2007,70.13076019,6.566054526,24.44239395,2.989611825,2.349649487,0.258172936,1.429873504,3.367223951,72.28042392,3.21055007,,,,20.79969975,65.6226268,1216740000000.0,1028.334772,9.862115728,107.5534537,37.01139151,24.88656893,6.372881356,,9.057301294,,17.86408569,44.90340042,,110.0201187,57.27587128,45.68626868,62.5,17.5,,70.0,0.0,,,,1357.916,Asia,,Lower-middle income,3.95,65.35,1183209471.0,Electoral Democracy,70.094,4.45777367713661,29.906,Central and Southern Asia,2
India,IND,2008,71.6510849,0.736878367,21.95148535,3.530610422,3.250426766,0.256488902,1.453382259,4.273244397,77.37295611,3.158289909,,,,24.09735726,67.21529714,1198900000000.0,998.5223415,10.53848116,105.0658471,36.25408113,29.27086318,8.349267049,94.75758362,9.057301294,,16.50983374,43.40510178,,110.6973801,60.35649109,53.36822044,62.5,16.6,,,0.0,,,,1462.574,Asia,,Lower-middle income,4.38,65.794,1200669762.0,Electoral Democracy,69.754,7.10089404287519,30.246,Central and Southern Asia,2
India,IND,2009,75.0,7.883054122,22.84521612,3.608013928,1.568697046,0.222384268,1.414895659,5.292053978,79.07519635,4.462850094,8.0,,,20.40051937,67.41955589,1341890000000.0,1101.960838,11.45966742,107.5317917,35.61743864,25.87235027,10.88235294,95.74629211,10.82568807,,15.66005525,42.10749817,,109.4510727,59.61365128,46.27286964,62.5,16.3,32.8,83.0,0.08,,,,1612.515,Asia,35.4,Lower-middle income,5.12,66.244,1217726217.0,Electoral Democracy,69.413,3.38399343121906,30.587,Central and Southern Asia,2
India,IND,2010,76.3,9.035233988,23.96105125,2.957649947,2.145552211,0.323129389,1.391411706,7.240432633,77.67995244,3.879679918,8.0,,,22.40093325,65.73246563,1675620000000.0,1357.563727,11.00760787,105.9527644,36.30587538,26.85427325,11.98938992,,10.82568807,,16.04374444,41.1128006,,109.1013718,63.11619949,49.2552065,62.5,16.0,,,,86.0,2.2,3.3,1678.479,Asia,,Lower-middle income,7.5,66.693,1234281163.0,Electoral Democracy,69.07,4.44301427940086,30.93,Central and Southern Asia,2
India,IND,2011,67.6,3.654511653,22.3597406,3.023935661,2.481345361,0.300803102,1.417334218,8.818322493,78.83731129,4.282390118,8.0,,,24.54041132,67.29167441,1823050000000.0,1458.104066,11.08446159,106.8820963,35.1318023,31.08346869,8.858360966,92.76335907,11.00917431,35.15463,17.31696286,40.57720184,,108.3233566,66.2507019,55.62388001,62.5,15.6,22.5,,,,,,1766.065,Asia,35.7,Lower-middle income,10.07,67.13,1250287939.0,Electoral Democracy,68.724,5.30681514655441,31.276,Central and Southern Asia,2
India,IND,2012,79.9,4.837711752,22.55648981,3.455380836,1.87542811,0.263661773,1.441467666,10.95002797,76.91318852,3.012360096,8.0,,,24.53443066,67.14481002,1827640000000.0,1443.882435,10.68385623,105.4922344,35.26129179,31.25929107,9.312445605,,11.00917431,,15.73297336,39.34609985,,109.7612991,69.01283264,55.79372173,62.5,15.0,,,36.53,87.0,2.4,3.7,1941.313,Asia,,Lower-middle income,11.1,67.545,1265780243.0,Electoral Democracy,68.366,4.00966988392625,31.634,Central and Southern Asia,2
India,IND,2013,80.73804474,4.484938472,21.75791085,3.586162415,1.742670389,0.237669036,1.414685782,12.81626146,78.18217173,2.262320042,8.0,41.5,41.5,25.4308613,67.94092623,1856720000000.0,1449.610451,10.29516014,101.9641281,34.30465633,28.41327065,11.06367478,96.20088959,11.00917431,32.31833,17.34931383,38.18289948,,110.583313,68.75911713,53.84413195,68.75,15.1,,93.46,47.26,,,,2033.412,Asia,,Lower-middle income,12.3,67.931,1280842119.0,Electoral Democracy,67.997,3.62761867112659,32.003,Central and Southern Asia,2
India,IND,2014,83.58521271,5.770872376,20.90314492,3.719519265,1.351875308,0.226748035,1.325980997,17.72615365,77.89935376,,8.0,16.4,16.4,22.96796301,68.56857391,2039130000000.0,1573.885642,10.44085681,102.8363738,33.46602422,25.95422274,6.649500151,97.57112122,11.41804788,31.28855,16.25383982,36.05379868,,107.8644104,74.1415329,48.92218575,68.75,14.9,,,61.0,,,,2184.432,Asia,,Lower-middle income,13.5,68.286,1295600768.0,Electoral Democracy,67.616,2.79377545887555,32.384,Central and Southern Asia,2
India,IND,2015,88.0,7.62478666,20.53682243,3.907513903,0.826310494,0.252644804,1.269555397,19.64087895,78.01191058,,8.0,14.5,14.5,19.81318916,69.43557179,2103590000000.0,1605.605445,10.42829071,101.5523065,32.4539249,22.10972471,4.906973441,97.71131897,11.97053407,31.49146,15.34305035,34.39590073,,108.4852295,73.8656311,41.92291387,68.75,14.7,,95.0,74.0,,,,2253.429,Asia,,Lower-middle income,14.9,68.607,1310152392.0,Electoral Democracy,67.223,1.76417269573507,32.777,Central and Southern Asia,2
India,IND,2016,89.53488159,6.355812117,19.30107276,3.843412354,0.796866403,0.258905309,1.190331427,21.16814811,74.54926535,,8.0,14.0,14.0,19.15823491,69.60382931,2294800000000.0,1732.554242,10.30854807,99.7765195,30.83057551,20.9242508,4.948216341,96.23069763,11.97053407,35.21588,,33.56290054,,114.5383224,75.09179688,40.08248571,68.75,14.2,,96.0,79.67,,,,2392.36,Asia,,Lower-middle income,16.5,68.897,1324517250.0,Electoral Democracy,66.818,1.72964528309556,33.182,Central and Southern Asia,2
India,IND,2017,92.45683289,7.257914558,19.88616327,3.653628692,0.819525612,0.176222699,1.12149814,21.99704602,74.14418936,,8.0,15.0,15.0,18.79176484,69.49234863,2651470000000.0,1980.66702,10.76719895,100.4745215,31.7067543,21.95073212,3.328173375,94.37374878,11.80811808,32.74955,,32.21210098,60.50407028,112.9578629,73.47688293,40.74249695,71.25,13.8,,97.0,88.0,,,,2456.848,Asia,,Lower-middle income,18.2,69.165,1338676779.0,Electoral Democracy,66.4,1.96266642728762,33.6,Central and Southern Asia,2
India,IND,2018,95.19329834,5.401277107,19.09267651,3.940966621,0.990538522,0.128053037,1.12149814,21.65311575,74.14769485,,8.0,14.4,14.4,19.94124068,70.2055894,2701110000000.0,1996.915087,10.78854283,102.2755411,31.31746848,23.65741648,3.945068664,,11.80811808,,,31.68919945,60.65055847,,74.37950897,43.59865716,74.375,14.0,,97.0,94.0,90.0,5.3,5.3,2591.324,Asia,,Lower-middle income,20.08130004,69.416,1352642283.0,Electoral Democracy,65.97,2.23321722000001,34.03,Central and Southern Asia,2
"Iran, Islamic Rep.",IRN,2000,97.9,0.064650392,6.426348768,6.312478619,11.49676606,0.0,0.693340113,,37.15509485,13.83265972,5.0,,,21.46705757,62.65928097,109592000000.0,1670.009674,12.93211409,97.75981446,37.93825046,19.7901899,14.47675132,90.71710205,3.448275862,26.14868,3.037843271,0.439399987,18.46520042,101.1606216,77.50984955,41.25724746,26.25,,,,,,,,369.263,Asia,,Lower-middle income,,,,Electoral Autocracy,35.958,,,Central and Southern Asia,2
"Iran, Islamic Rep.",IRN,2001,98.11628723,12.55545462,,6.090086504,8.231732432,0.0,0.654039302,,40.87214626,,5.0,,,19.30332036,63.09234807,126879000000.0,1909.412306,12.87156292,98.34416476,,21.23224612,11.27424713,95.96118927,3.448275862,25.32444,3.910769018,0.51849997,22.27020073,103.3752213,76.85192871,40.53556648,26.25,4.8,,32.0,,,,,394.931,Asia,,Lower-middle income,1.484221332,70.553,66449111.0,Electoral Autocracy,35.242,23.7334893505857,64.758,Central and Southern Asia,2
"Iran, Islamic Rep.",IRN,2002,98.24790955,15.94305821,,6.276296764,7.177221801,0.0,0.565787939,,37.8563477,2.870929956,5.0,,,24.41390215,58.31167315,128627000000.0,1911.678649,11.7171068,97.36578414,,23.7587844,14.33593374,97.46559906,4.137931034,24.38459,5.72862754,0.665799975,26.81623077,103.4033432,77.53507996,48.17268655,26.25,5.0,,,,95.0,11.2,22.4,397.798,Asia,,Lower-middle income,4.626175115,70.921,67284801.0,Electoral Autocracy,34.532,22.0643679403162,65.468,Central and Southern Asia,2
"Iran, Islamic Rep.",IRN,2003,98.37006378,4.693523088,,5.708551009,8.155713566,0.0,0.4735025,,39.19691075,3.953459978,5.0,6.5,6.5,24.62747283,55.86181906,153545000000.0,2253.935835,11.41952122,97.9670861,,26.05163294,16.46801162,94.36322784,4.137931034,23.60989,7.229753441,0.829400003,34.16321182,102.290657,77.40444946,50.67910578,26.25,5.0,,50.0,,,,,413.993,Asia,,Lower-middle income,6.933721953,71.265,68122947.0,Electoral Autocracy,33.828,23.2795582828376,66.172,Central and Southern Asia,2
"Iran, Islamic Rep.",IRN,2004,98.48157501,4.951883217,,5.19206348,7.584907513,0.0,0.428139894,,38.7646215,2.238559961,5.0,7.3,7.3,25.26692826,53.91443027,190043000000.0,2756.198822,11.23630349,99.91321811,,26.04692907,14.7615087,104.5562363,4.137931034,22.60443,6.394756707,0.737600029,38.00725937,101.7263565,77.4774704,51.31385733,26.25,4.9,,65.0,,95.0,9.8,17.8,442.09,Asia,,Lower-middle income,7.49,71.592,68951279.0,Electoral Autocracy,33.131,26.661312259156,66.869,Central and Southern Asia,2
"Iran, Islamic Rep.",IRN,2005,98.58142853,7.813528095,,4.818765221,10.05210895,0.0,0.389763842,4.488196308,41.53087928,4.670380116,8.0,6.3,6.3,30.33081919,53.2796066,226452000000.0,3246.051122,12.07624287,91.99727017,,24.10967608,13.43311801,106.1525497,4.137931034,21.74286,9.080342303,1.400599957,44.47291183,99.19589996,77.23351288,54.44049526,26.25,5.2,0.6,75.0,,95.0,10.5,18.2,463.53,Asia,43.6,Lower-middle income,8.1,71.917,69762345.0,Electoral Autocracy,32.442,34.4846790667197,67.558,Central and Southern Asia,2
"Iran, Islamic Rep.",IRN,2006,98.4,4.716046765,,4.67947006,9.515586559,0.0,0.347907943,8.543347716,47.06752922,4.125179768,8.0,5.4,5.4,29.86903525,53.90252062,266299000000.0,3774.358055,12.46592046,92.55163798,,23.29832346,10.01589825,96.41342163,4.137931034,21.84821,9.544742114,1.398000002,50.05139923,99.76322174,78.49475098,53.16735871,26.25,5.5,0.6,82.0,,95.0,10.0,16.1,503.791,Asia,44.8,Lower-middle income,8.76,72.257,70554756.0,Electoral Autocracy,31.761,34.7463871770741,68.239,Central and Southern Asia,2
"Iran, Islamic Rep.",IRN,2007,98.7598114,14.99009414,,3.804110141,7.425489139,0.0,0.306383218,14.0182217,47.39689844,4.77643013,8.0,5.3,5.3,28.84361241,50.90233768,349882000000.0,4904.666183,9.477097137,90.63128281,,21.04369452,17.34104046,92.16934204,4.137931034,21.78506,8.887864853,1.301300049,51.28659821,100.3732605,78.09741211,49.88730692,26.25,5.7,,95.0,,96.0,9.3,15.9,513.314,Asia,,Lower-middle income,9.47,72.626,71336476.0,Electoral Autocracy,31.136,28.3755416615843,68.864,Central and Southern Asia,2
"Iran, Islamic Rep.",IRN,2008,98.85066223,-4.578164752,,3.50698092,8.753494916,0.0,0.289671703,18.2734129,44.291262,,8.0,4.6,4.6,26.57712745,51.71310988,412336000000.0,5717.314148,10.05271212,93.47056297,,21.65227532,25.41050903,94.42534637,2.797202797,21.33003,2.423437281,0.702099979,50.57036972,101.1464767,81.01423645,48.22940277,28.75,5.4,,,,96.0,9.1,16.8,534.91,Asia,,Lower-middle income,12.02,73.027,72120608.0,Electoral Autocracy,30.542,33.2096141607201,69.458,Central and Southern Asia,2
"Iran, Islamic Rep.",IRN,2009,99.71,1.768498435,,3.674989516,5.192096145,0.0,0.29825755,23.48407692,53.25470453,2.199569941,8.0,3.9,3.9,22.71148914,55.67790358,416397000000.0,5709.948293,11.18231995,96.5760745,,20.98809109,13.55155483,98.14305878,2.75862069,20.4884,3.369923657,0.781899989,41.14717865,101.8525772,82.16120911,43.69958022,28.75,5.5,1.1,,,96.0,10.8,17.0,546.885,Asia,42.1,Upper-middle income,13.8,73.457,72924833.0,Electoral Autocracy,29.955,19.9175794799716,70.045,Central and Southern Asia,2
"Iran, Islamic Rep.",IRN,2010,99.64732361,8.092579959,,3.360117389,6.17791057,0.0,0.283149761,30.57997539,54.11468982,3.354759932,8.0,4.2,4.2,24.39965328,53.72654862,486808000000.0,6599.660938,10.80454017,93.98899787,,19.37099045,10.08936293,99.45252991,2.75862069,,4.163393559,0.897300005,40.15608978,100.6534424,80.58795929,43.77064374,28.75,6.0,,85.0,0.0,96.0,11.9,20.7,564.035,Asia,,Upper-middle income,15.9,73.905,73762519.0,Electoral Autocracy,29.374,23.1042157293767,70.626,Central and Southern Asia,2
"Iran, Islamic Rep.",IRN,2011,99.69103241,1.75670535,,3.02251662,7.543277048,0.0,0.276711088,36.26773477,51.19570643,3.205800056,8.0,3.9,3.9,25.63295241,53.01268467,580765000000.0,7781.405801,9.622586005,89.89378574,,17.55833989,26.29338567,98.78840637,2.75862069,,5.122640095,0.916700006,40.61412048,100.7328033,82.99124908,43.1912923,28.75,6.3,,85.0,0.0,,,,579.04,Asia,,Upper-middle income,19.0,74.352,74634959.0,Electoral Autocracy,28.8,28.2058069372153,71.2,Central and Southern Asia,2
"Iran, Islamic Rep.",IRN,2012,99.71684265,-15.93866627,,3.150429063,4.859516621,0.0,0.301290244,46.19317237,59.75715937,1.977120042,8.0,3.4,3.4,24.12886375,57.12623452,598868000000.0,7927.844908,9.458542035,97.46650944,,23.24419195,27.25681272,97.20738983,3.103448276,,4.985527537,0.9296,34.89154053,101.4610596,84.9821167,47.3730557,28.75,6.2,,96.0,40.83,,,,600.684,Asia,,Upper-middle income,22.73,74.776,75539881.0,Electoral Autocracy,28.245,23.4393329824321,71.755,Central and Southern Asia,2
"Iran, Islamic Rep.",IRN,2013,99.83,-1.564076887,,4.319626998,5.249657622,0.0,0.29931576,51.69305063,55.66530797,1.196320057,9.0,3.3,3.3,26.88185715,54.80683309,460293000000.0,6018.3229,9.236952535,93.49826561,,23.44954071,36.60303552,,3.103448276,25.65459,5.707720798,0.990400016,38.57601929,115.0664978,83.83139801,50.33139786,28.75,5.3,0.2,94.0,48.0,97.0,8.6,19.8,608.71,Asia,37.4,Upper-middle income,29.95,75.162,76481963.0,Electoral Autocracy,27.705,27.5818050276431,72.295,Central and Southern Asia,2
"Iran, Islamic Rep.",IRN,2014,100.0,-1.017906874,,5.058748597,5.281811355,0.0,0.281231264,57.17706408,64.86348454,0.372159988,9.0,3.2,3.2,23.14086146,56.59127616,432687000000.0,5585.525604,10.276147,96.49717236,,21.46355885,16.60655324,,3.103448276,25.91843,5.195386896,0.934099972,43.52145004,107.5530319,85.27626038,44.60442031,31.25,4.9,0.4,94.2,52.0,97.0,8.8,19.7,641.916,Asia,38.8,Upper-middle income,39.35,75.502,77465769.0,Electoral Autocracy,27.17,27.4991224705434,72.83,Central and Southern Asia,2
"Iran, Islamic Rep.",IRN,2015,99.96,-6.443470842,,5.856373894,3.046398277,0.0,0.289138291,67.56554104,81.39972053,0.230910003,9.0,2.8,2.8,19.74338617,62.99348414,384951000000.0,4904.327315,12.69526805,97.02709714,,19.27391453,12.48468156,98.30149841,3.103448276,26.77414,5.104887878,0.906899989,52.55691147,108.9007034,85.86942291,39.0173007,31.25,4.7,0.4,94.2,59.81,97.0,9.3,19.5,640.811,Asia,39.5,Upper-middle income,45.33497615,75.796,78492208.0,Electoral Autocracy,26.642,15.8164554095373,73.358,Central and Southern Asia,2
"Iran, Islamic Rep.",IRN,2016,99.95,6.111416371,,5.668673588,3.283584048,0.0,0.256513588,72.67072371,90.40046925,0.215299994,9.0,1.2,1.2,22.40402598,62.7075223,417984000000.0,5253.42656,13.32235181,95.93533708,,20.81043631,7.24542549,100.2643814,5.882352941,27.32117,,1.04429996,53.86046982,111.2355728,86.86631775,43.21446229,31.25,4.9,0.4,96.5,62.67,97.0,10.7,20.8,648.061,Asia,40.0,Upper-middle income,53.22677167,76.047,79563991.0,Electoral Autocracy,26.12,13.6672902739494,73.88,Central and Southern Asia,2
"Iran, Islamic Rep.",IRN,2017,99.94,2.751891613,,5.851515046,4.675155478,0.0,0.251950206,77.51969696,,0.229110003,9.0,1.4,1.4,24.94217805,61.05375602,445345000000.0,5520.314782,13.42938024,95.79174257,,23.83845986,8.044924377,99.43878937,5.882352941,28.52479,,0.970099986,,110.7075424,86.31149292,48.78063791,31.25,5.2,0.4,96.5,77.0,97.0,10.3,19.9,724.578,Asia,40.8,Upper-middle income,64.04397362,76.271,80673888.0,Electoral Autocracy,25.606,18.1744207241105,74.394,Central and Southern Asia,2
"Iran, Islamic Rep.",IRN,2018,100.0,37.79025685,,5.721244926,5.85673137,0.0,0.251950206,88.64759032,,,9.0,1.2,1.2,33.22827601,60.767898,294357000000.0,3598.483454,12.24872926,95.86804459,,31.82256498,18.01411834,,5.882352941,,,0.995000005,,,,65.05084099,31.25,5.4,0.5,96.5,79.0,97.0,10.5,19.0,755.402,Asia,42.0,Upper-middle income,70.200565,76.479,81800204.0,Electoral Autocracy,25.102,23.6464116126951,74.898,Central and Southern Asia,2
Iraq,IRQ,2000,,,,,,,,,,11.10286999,6.0,,,75.70377422,25.3791874,48364250944.0,2058.264401,11.83871535,54.52652972,,49.63282142,4.978962132,56.27177811,7.6,21.39027,1.915360502,0.343400002,5.231929779,97.02510071,37.78887939,125.3365956,33.125,,,,,,,,71.715,Asia,,Lower-middle income,,,,Closed Autocracy,31.504,,,Northern Africa and Western Asia,2
Iraq,IRQ,2001,,,,,,,,,,,6.0,,,65.27339139,35.36926448,36176430129.0,1494.388802,15.70629256,78.79155025,,61.50686531,16.3740815,,7.6,,1.916219652,0.332899988,,,37.87537003,126.7802567,33.125,22.4,,,,,,,84.556,Asia,,Lower-middle income,0.1,68.983,24208178.0,Closed Autocracy,31.45,,68.55,Northern Africa and Western Asia,2
