Country Name,Country Code,Year,Access to electricity (% of population) - EG.ELC.ACCS.ZS,Adjusted net national income per capita (annual % growth) - NY.ADJ.NNTY.PC.KD.ZG,"Adjusted net savings, excluding particulate emission damage (% of GNI) - NY.ADJ.SVNX.GN.ZS",Adjusted savings: carbon dioxide damage (% of GNI) - NY.ADJ.DCO2.GN.ZS,Adjusted savings: natural resources depletion (% of GNI) - NY.ADJ.DRES.GN.ZS,Adjusted savings: net forest depletion (% of GNI) - NY.ADJ.DFOR.GN.ZS,Adjusted savings: particulate emission damage (% of GNI) - NY.ADJ.DPEM.GN.ZS,"Automated teller machines (ATMs) (per 100,000 adults) - FB.ATM.TOTL.P5",Broad money (% of GDP) - FM.LBL.BMNY.GD.ZS,Children out of school (% of primary school age) - SE.PRM.UNER.ZS,"Compulsory education, duration (years) - SE.COM.DURS","Cost of business start-up procedures, female (% of GNI per capita) - IC.REG.COST.PC.FE.ZS","Cost of business start-up procedures, male (% of GNI per capita) - IC.REG.COST.PC.MA.ZS",Exports of goods and services (% of GDP) - NE.EXP.GNFS.ZS,Final consumption expenditure (% of GDP) - NE.CON.TOTL.ZS,GDP (current US$) - NY.GDP.MKTP.CD,GDP per capita (current US$) - NY.GDP.PCAP.CD,General government final consumption expenditure (% of GDP) - NE.CON.GOVT.ZS,Gross national expenditure (% of GDP) - NE.DAB.TOTL.ZS,Gross savings (% of GDP) - NY.GNS.ICTR.ZS,Imports of goods and services (% of GDP) - NE.IMP.GNFS.ZS,"Inflation, consumer prices (annual %) - FP.CPI.TOTL.ZG","Primary completion rate, total (% of relevant age group) - SE.PRM.CMPT.ZS",Proportion of seats held by women in national parliaments (%) - SG.GEN.PARL.ZS,"Pupil-teacher ratio, primary - SE.PRM.ENRL.TC.ZS",Renewable electricity output (% of total electricity output) - EG.ELC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption) - EG.FEC.RNEW.ZS,"School enrollment, preprimary (% gross) - SE.PRE.ENRR","School enrollment, primary (% gross) - SE.PRM.ENRR","School enrollment, secondary (% gross) - SE.SEC.ENRR",Trade (% of GDP) - NE.TRD.GNFS.ZS,Women Business and the Law Index Score (scale 1-100) - SG.LAW.INDX,Prevalence of undernourishment (%) - SN_ITK_DEFC - 2.1.1,Proportion of population below international poverty line (%) - SI_POV_DAY1 - 1.1.1,Proportion of population covered by at least a 2G mobile network (%) - IT_MOB_2GNTWK - 9.c.1,Proportion of population covered by at least a 3G mobile network (%) - IT_MOB_3GNTWK - 9.c.1,Proportion of population using basic drinking water services (%) - SP_ACS_BSRVH2O - 1.4.1,"Unemployment rate, male (%) - SL_TLF_UEM - 8.5.2","Unemployment rate, women (%) - SL_TLF_UEM - 8.5.2","Annual production-based emissions of carbon dioxide (CO2), measured in million tonnes",Continent,Gini index (World Bank estimate) - SI.POV.GINI,Income Classification (World Bank Definition),Individuals using the Internet (% of population) - IT.NET.USER.ZS,"Life expectancy at birth, total (years) - SP.DYN.LE00.IN","Population, total - SP.POP.TOTL",Regime Type (RoW Measure Definition),Rural population (% of total population) - SP.RUR.TOTL.ZS,Total natural resources rents (% of GDP) - NY.GDP.TOTL.RT.ZS,Urban population (% of total population) - SP.URB.TOTL.IN.ZS,World Regions (UN SDG Definition),Cluster
Cameroon,CMR,2008,50.55054855,-0.96372765,4.130554418,0.571261476,7.359786729,0.0,1.805003675,1.212998117,17.11152299,15.29281044,6.0,151.9,151.5,29.05769615,79.75402573,26516681614.0,1377.298635,11.10515929,103.864206,20.9464301,32.92190211,5.337806276,69.96147156,13.88888889,46.03527,75.8493223,80.71700287,22.5884304,104.3504791,36.6680603,61.97959826,50.625,11.2,,,,,,,5.426,Africa,,Lower-middle income,3.4,54.153,19252674.0,Electoral Autocracy,49.65,11.1504914160942,50.35,Sub-Saharan Africa,3
Cameroon,CMR,2009,51.63109589,3.205992,5.180862947,0.716670008,3.243123055,0.0,1.782352959,1.537351575,17.82831981,12.58965969,6.0,128.8,128.4,21.40326478,81.30383056,26122645991.0,1319.99742,11.6029651,104.9659886,19.32988175,26.36925342,3.043618479,69.69682312,13.88888889,46.31569,70.67266125,79.09690094,23.84256935,106.266861,40.47853851,47.7725182,50.625,9.1,,,,,,,6.595,Africa,,Lower-middle income,3.84,54.627,19789922.0,Electoral Autocracy,49.046,6.40929638601202,50.954,Sub-Saharan Africa,3
Cameroon,CMR,2010,52.72730255,-1.336388229,2.352389164,0.747398981,4.057125461,0.0,1.782096939,1.798498027,19.25091779,,6.0,46.4,46.0,22.17214409,81.57391567,26169323293.0,1286.515888,11.38964162,104.7795671,17.97468985,26.95171122,1.275380462,71.67993164,13.88888889,45.79474,73.21579929,78.60759735,25.46240044,108.1326599,,49.12385531,50.625,7.6,,,,62.0,3.4,4.9,6.662,Africa,,Lower-middle income,4.3,55.101,20341236.0,Electoral Autocracy,48.441,7.50068549543375,51.559,Sub-Saharan Africa,3
Cameroon,CMR,2011,53.7,1.073875997,2.068176582,0.645188504,5.059051563,0.0,1.768912456,2.342505942,19.83084183,10.86392021,6.0,40.6,40.2,25.93207364,80.92850906,29375448542.0,1405.094123,12.1111404,105.0721516,18.91634389,31.00422527,2.939699463,70.71424866,13.88888889,45.43773,75.29133592,78.45809937,26.65805054,107.2281418,48.31893158,56.93629891,50.625,6.2,,,,,,,6.521,Africa,,Lower-middle income,5.0,55.581,20906392.0,Electoral Autocracy,47.836,8.78728135037242,52.164,Sub-Saharan Africa,3
Cameroon,CMR,2012,54.98992157,1.574267726,1.028518789,0.651969548,5.10181974,0.0,1.75653714,2.582031896,18.46468215,5.435709953,6.0,36.2,35.8,26.11820061,81.37901111,29102772799.0,1354.54555,12.21816666,104.1507129,17.99543084,30.26891355,2.742534075,74.24182129,13.88888889,45.56349,75.36507937,78.43060303,29.65908051,111.6661911,51.58778,56.38711416,50.625,5.8,,,,,,,6.158,Africa,,Lower-middle income,7.5,56.073,21485267.0,Electoral Autocracy,47.231,9.04766629807242,52.769,Sub-Saharan Africa,3
Cameroon,CMR,2013,56.15855408,4.506539594,2.565649326,0.511719876,4.136839948,0.0,1.729764147,3.158304734,19.13242243,,6.0,36.6,36.2,25.56776428,81.41925428,32357345501.0,1465.63871,12.32657835,104.4699486,17.60713781,30.03771287,2.05908684,,31.11111111,,75.33575318,77.43910217,,,53.4063797,55.60547716,50.625,5.6,,,,,,,5.069,Africa,,Lower-middle income,10.0,56.576,22077300.0,Electoral Autocracy,46.627,7.81670699532332,53.373,Sub-Saharan Africa,3
Cameroon,CMR,2014,56.8,5.521751454,4.487524362,0.65931529,3.874740334,0.0,1.641818656,3.581569028,20.04207146,4.771080017,6.0,34.8,34.3,24.93807419,81.13194605,34989493826.0,1542.620606,12.15389182,105.1886461,19.06655666,30.12672029,1.834130781,72.77977753,31.11111111,44.19526,75.32509753,76.42849731,33.87899017,113.2790298,57.51034927,55.06479448,50.625,5.5,26.0,79.68,,64.0,3.1,4.0,6.85,Africa,46.6,Lower-middle income,16.21487223,57.083,22681853.0,Electoral Autocracy,46.024,7.85922660042635,53.976,Sub-Saharan Africa,3
Cameroon,CMR,2015,58.55207825,2.761570814,3.907760384,0.903717549,2.032667776,0.0,1.547735977,3.93813991,20.60299315,4.365699768,6.0,33.2,32.7,22.25966622,82.95382618,30928653814.0,1327.502561,12.27677934,105.3498746,16.65843241,27.60954078,2.685982772,74.17043304,31.11111111,41.46571,76.11719444,78.03559875,37.04922867,116.2104416,59.03208923,49.869207,50.625,5.4,,81.88,65.0,,,,7.744,Africa,,Lower-middle income,18.3,57.583,23298376.0,Electoral Autocracy,45.422,6.10434271719828,54.578,Sub-Saharan Africa,3
Cameroon,CMR,2016,59.76893234,2.726678683,5.399163815,0.927702449,1.620353998,0.005721295,1.502938626,4.286886993,20.44855584,4.978449821,6.0,32.4,32.0,19.23934954,82.11766881,32643697596.0,1364.32954,12.12474356,104.7258188,17.23526238,23.96516838,0.861740258,73.39318848,31.11111111,42.73541,,78.90219879,38.65507126,116.1173019,60.05815887,43.20451792,50.625,5.5,,82.82,65.0,,,,8.26,Africa,,Lower-middle income,20.6,58.063,23926549.0,Electoral Autocracy,44.821,5.66360461817419,55.179,Sub-Saharan Africa,3
Cameroon,CMR,2017,60.99382401,0.518187685,5.949938064,0.922900414,2.453255387,0.119697586,1.445201424,4.374698794,20.51629538,6.531919956,6.0,36.0,35.5,18.58391647,81.09227487,35009262788.0,1425.106368,11.13903761,104.022134,18.23068843,22.60605047,0.642673522,68.21424103,31.11111111,44.61321,,80.3404007,35.88373947,110.3206787,,41.18996694,60.0,5.6,,84.76,69.28,,,,7.53,Africa,,Lower-middle income,23.20297197,58.511,24566070.0,Electoral Autocracy,44.223,6.70500596427868,55.777,Sub-Saharan Africa,3
Cameroon,CMR,2018,62.2,1.626283647,4.588258863,0.894742545,3.21424563,0.172723029,1.445201424,4.811224753,22.10964514,,6.0,25.0,24.6,19.31368819,81.5885507,38694156863.0,1534.492241,11.10672664,104.3840061,17.67109122,23.69769428,1.074299452,64.47068024,31.11111111,44.83412,,80.63030243,34.46434021,103.4021225,,43.01138246,60.0,5.6,,95.81,77.33,,,,7.567,Africa,,Lower-middle income,29.7,58.921,25216261.0,Electoral Autocracy,43.626,6.75180707787456,56.374,Sub-Saharan Africa,3
"Congo, Dem. Rep.",COD,2000,6.7,-3.989270966,,0.090291902,0.657360264,0.0,4.471316039,,3.423081397,,6.0,,,11.44961203,89.68168253,19088046306.0,405.2162186,2.05758943,104.1151789,,15.56479089,513.9068437,,,,99.94984955,97.94029999,,,,27.01440292,28.125,,,,,,,,0.893,Africa,,Low income,,,,Closed Autocracy,64.878,,,Sub-Saharan Africa,3
"Congo, Dem. Rep.",COD,2001,7.160378456,-5.038451025,,0.216592235,1.050724835,0.0,4.470406265,,2.857408129,,6.0,,,11.98768483,94.3624271,7438189100.0,153.5910441,3.800208127,101.0665678,,13.05425268,359.9366143,,,,99.91613552,98.34290314,0.855099976,,,25.04193751,28.125,38.2,,,,,,,0.769,Africa,,Low income,0.011475782,50.667,48428534.0,Closed Autocracy,64.413,18.1342977659398,35.587,Sub-Saharan Africa,3
"Congo, Dem. Rep.",COD,2002,7.820706367,0.960656122,,0.209485079,0.82269457,0.0,4.071058223,,2.917258039,,6.0,,,15.67134281,90.53836895,8728038525.0,175.009951,5.87923215,97.97416003,,13.64550284,31.5225826,42.70936966,,34.33504,99.86885246,98.27030182,1.409070015,66.96289063,,29.31684564,28.125,38.2,,,,,,,0.85,Africa,,Low income,0.092790702,51.385,49871670.0,Closed Autocracy,63.945,18.5811135833311,36.055,Sub-Saharan Africa,3
"Congo, Dem. Rep.",COD,2003,8.471570015,9.301833745,,0.257972794,0.896977865,0.0,3.629555329,,3.160744948,,6.0,1486.1,1486.1,24.00044304,96.50591526,8937567060.0,173.7961252,4.945813468,106.0304701,,30.03091314,12.87396572,,,,99.88612331,97.97200012,,,,54.03135618,42.5,38.2,,,,,,,1.037,Africa,,Low income,0.134914837,52.144,51425583.0,Closed Autocracy,63.474,29.1082193768933,36.526,Sub-Saharan Africa,3
"Congo, Dem. Rep.",COD,2004,9.111793518,4.776024029,,0.262906856,1.278425742,0.0,3.255129531,,5.062810533,,6.0,1229.1,1229.1,22.72951351,91.62046705,10297483481.0,194.0400026,6.254870403,103.8773876,,26.60690111,3.994384008,,12.0,,99.88676575,97.88249969,,,,49.33641463,42.5,38.3,94.3,40.0,,,,,1.15,Africa,42.2,Low income,0.196208375,52.917,53068869.0,Closed Autocracy,63.0,23.6659318058687,37.0,Sub-Saharan Africa,3
"Congo, Dem. Rep.",COD,2005,6.0,2.362731904,-1.840491535,0.304153419,1.775839491,0.0,3.032768371,,4.53035061,,6.0,1190.0,1190.0,22.94418278,94.64633891,11964484668.0,218.3862267,5.399832277,106.4262391,7.362421648,29.37042192,21.31681672,,12.0,,99.90507187,97.42220306,,,,52.3146047,42.5,38.4,,50.0,,37.0,3.5,2.2,1.445,Africa,,Low income,0.238037799,53.675,54785894.0,Closed Autocracy,62.519,23.0857099453894,37.481,Sub-Saharan Africa,3
"Congo, Dem. Rep.",COD,2006,10.35978127,3.057807022,2.519443325,0.28180017,2.881690104,0.0,2.779797287,,5.941400067,,6.0,1076.9,1076.9,21.70009853,89.91672142,14451902468.0,255.4330432,5.952653661,104.5630626,11.82503263,26.26316109,13.05269497,,8.4,,99.39016307,97.33319855,,,,47.96325962,42.5,38.5,,50.0,,,,,1.553,Africa,,Low income,0.29605361,54.401,56578046.0,Electoral Autocracy,62.029,23.6674904459515,37.971,Sub-Saharan Africa,3
"Congo, Dem. Rep.",COD,2007,15.2,7.031859119,4.328796295,0.280324743,2.914546289,0.49689986,2.586193164,,7.000762027,,6.0,871.8,871.8,39.07191379,88.28994326,16737071816.0,286.3304725,6.947721592,101.9982275,13.0705812,41.07014126,16.94510065,55.44419098,8.4,38.29543,98.89621923,97.17209625,3.000210047,93.10951233,36.59730148,80.14205505,42.5,38.6,,50.0,,,,,1.696,Africa,,Low income,0.37,55.091,58453687.0,Electoral Autocracy,61.53,25.6074440563692,38.47,Sub-Saharan Africa,3
"Congo, Dem. Rep.",COD,2008,11.59572029,-9.384384447,-7.883284753,0.269814179,4.929740183,1.380845027,2.540555458,,8.4825307,,6.0,935.4,935.4,39.02779926,94.85958989,19788515874.0,327.5637218,8.251785375,105.7166931,3.453186569,44.74449239,17.30138457,60.51383972,8.4,39.02034,98.7150616,96.96579742,3.369299889,101.4436188,39.44591141,83.77229165,42.5,38.7,,50.0,,,,,1.811,Africa,,Low income,0.44,55.743,60411195.0,Electoral Autocracy,61.024,28.2627681595048,38.976,Sub-Saharan Africa,3
"Congo, Dem. Rep.",COD,2009,12.22470379,5.108154893,-2.387594812,0.270267562,5.055178477,2.337009203,2.439117967,0.098056776,9.711507023,,6.0,847.6,847.6,26.81378781,94.75586834,18648373312.0,298.6196916,7.089938931,109.3193037,8.543635858,36.13309155,2.8,63.11711121,8.4,37.32547,98.90501655,97.01930237,4.015349865,100.490921,41.50389862,62.94687936,42.5,38.7,,50.0,0.0,,,,1.695,Africa,,Low income,0.56,56.35,62448572.0,Electoral Autocracy,60.509,28.312443780216,39.491,Sub-Saharan Africa,3
"Congo, Dem. Rep.",COD,2010,12.86934471,8.48675274,8.840737966,0.279282052,6.765409794,2.430086786,2.340650363,0.405478842,10.11630357,,6.0,735.1,735.1,41.11115415,79.74395305,21565720044.0,334.0215777,7.295109631,108.525302,19.94035814,49.63645614,7.1,63.64162064,8.4,37.0131,98.91208096,96.80249786,3.41170001,99.99916077,41.21020889,90.7476103,42.5,38.8,,50.0,0.0,,,,1.963,Africa,,Low income,0.72,56.909,64563853.0,Electoral Autocracy,59.987,25.9296176935777,40.013,Sub-Saharan Africa,3
"Congo, Dem. Rep.",COD,2011,13.53587914,5.501263135,5.989300357,0.302783584,9.809808352,2.801341283,2.310955328,0.487847428,10.10652077,,6.0,551.4,551.4,39.51561667,81.27480494,25839749199.0,387.082477,8.064458772,106.1669109,19.16813834,45.68252753,15.31651591,65.57299042,,37.37094,98.88593493,96.20960236,3.688819885,101.1622391,43.32061005,85.19814419,42.5,40.0,,50.0,0.0,,,,2.439,Africa,,Low income,1.2,57.427,66755151.0,Electoral Autocracy,59.456,28.5723301611815,40.544,Sub-Saharan Africa,3
"Congo, Dem. Rep.",COD,2012,15.4,9.328563784,-4.833221879,0.269611333,9.498777246,3.31253464,2.260456015,0.653471758,10.74996114,,6.0,284.7,284.7,30.80300902,92.41746208,29306235826.0,424.6003738,7.821260076,106.7456934,8.158000689,37.54870238,9.721828063,70.90409088,8.943089431,34.74758,99.88176563,95.47480011,3.97916007,105.4910507,43.22605896,68.3517114,42.5,41.5,77.2,50.0,20.0,41.0,5.3,3.6,2.356,Africa,42.1,Low income,1.679961015,57.914,69020749.0,Electoral Autocracy,58.918,26.8512476614167,41.082,Sub-Saharan Africa,3
"Congo, Dem. Rep.",COD,2013,14.94590092,6.03912797,2.863283748,0.388378814,10.68291585,3.598803277,2.254603732,0.721440428,11.44922248,,6.0,200.1,200.1,36.44586131,82.73179909,32679745298.0,457.9637475,8.18503982,104.5742225,12.53924972,41.02008384,0.808223101,69.77172852,8.943089431,37.06925,99.89101477,93.91760254,3.959510088,106.5535507,42.90813828,77.46594515,42.5,41.5,,50.0,20.0,,,,3.538,Africa,,Low income,2.2,58.381,71358804.0,Electoral Autocracy,58.373,25.4739986838281,41.627,Sub-Saharan Africa,3
"Congo, Dem. Rep.",COD,2014,13.5,-1.488196111,2.147716196,0.47829398,10.38989812,4.080529395,2.148402613,1.107523348,11.87404962,,6.0,30.0,30.0,36.83218885,81.80246692,35909040266.0,486.7870951,8.321767277,105.0259413,15.39313479,41.85796128,1.243038898,,10.64257028,35.31936,99.87556561,92.87229919,4.179170132,110.176651,45.50178909,78.69015013,42.5,40.7,,50.0,20.0,,,,4.631,Africa,,Low income,3.0,58.828,73767445.0,Electoral Autocracy,57.82,24.609850905775,42.18,Sub-Saharan Africa,3
"Congo, Dem. Rep.",COD,2015,16.43629265,4.68907188,2.139237009,0.280917976,7.263573548,4.416359647,2.042623504,1.312646481,12.29034937,,6.0,29.3,29.3,27.7255678,84.31566574,37917704900.0,497.3170391,9.056194741,102.8427859,13.34757249,31.60686316,0.744198995,69.91117096,8.943089431,33.19793,99.82106911,95.81829834,4.44438982,107.9770813,46.16579056,59.33243096,42.5,40.1,,50.0,20.0,,,,2.792,Africa,,Low income,3.799999507,59.254,76244532.0,Electoral Autocracy,57.26,20.1170171008135,42.74,Sub-Saharan Africa,3
"Congo, Dem. Rep.",COD,2016,17.20158195,-0.264678794,0.258359911,0.19967134,6.849260973,4.878592425,1.89029586,1.199333426,14.00668487,,6.0,29.3,29.3,23.9564422,90.61238996,37134799975.0,471.3188225,8.679577104,108.0123259,10.85437248,31.96876806,2.885851073,,8.943089431,,,97.03109741,,,,55.92521026,48.75,39.9,,50.0,20.0,,,,1.996,Africa,,Low income,6.20997406,59.655,78789130.0,Electoral Autocracy,56.693,20.5880364180809,43.307,Sub-Saharan Africa,3
"Congo, Dem. Rep.",COD,2017,18.0063858,4.382323005,10.86503899,0.21218085,6.506527039,5.098421991,1.826252056,1.351642022,12.6728011,,6.0,28.6,28.6,35.25052218,78.80265688,38019265626.0,467.0742317,6.074785083,103.7903353,21.64994523,39.04085744,,,8.943089431,,,96.69979858,,,,74.29137962,70.0,40.2,,50.0,40.0,,,,2.205,Africa,,Low income,8.619904916,60.026,81398765.0,Electoral Autocracy,56.12,24.7999613222499,43.88,Sub-Saharan Africa,3
"Congo, Dem. Rep.",COD,2018,18.75225258,-1.450328824,5.83453176,0.190686122,9.928593199,2.848338795,1.826252056,1.400872226,12.61009267,,6.0,26.7,26.7,34.337565,82.68719612,46831342213.0,557.0644117,6.417415364,103.6123016,18.26849557,37.95201074,,,8.943089431,,,96.38369751,5.675370216,118.45961,,72.28957574,70.0,40.4,,52.0,50.0,,,,2.231,Africa,,Low income,11.7,60.368,84068092.0,Electoral Autocracy,55.54,18.1795590931898,44.46,Sub-Saharan Africa,3
Comoros,COM,2000,39.74314117,8.788810284,,0.543717367,1.258208473,1.258208473,3.845010267,,11.44972866,32.5052681,6.0,,,8.836314059,100.0422381,351136568.4,647.4258118,11.04499158,118.0845333,,26.92116449,,,,36.83793,0.0,48.95610046,2.138750076,103.1900024,,35.75747855,43.75,,,,,,,,0.103,Africa,,Low income,,,,Closed Autocracy,71.92,,,Sub-Saharan Africa,3
Comoros,COM,2001,42.05736542,0.332015942,,0.525268548,1.14599832,1.14599832,3.646407506,,15.68771239,,6.0,,,8.836260798,100.0423248,378512003.4,680.9055728,11.04484503,118.0846649,,26.92096808,5.554593948,,,,0.0,48.68500137,,,,35.75722888,43.75,,,,,,,,0.103,Africa,,Low income,0.443068373,59.529,555895.0,Closed Autocracy,71.964,1.27343022378632,28.036,Sub-Saharan Africa,3
Comoros,COM,2002,44.8,-0.555985542,,0.486583009,1.247358878,1.247358878,3.451567563,,16.37477404,,6.0,,,8.836176751,100.0424144,425964697.4,747.9888625,11.04488253,118.0847261,,26.92094232,3.533042143,58.13922119,,39.20075,0.0,49.81769943,,111.9913177,36.27775955,35.75711907,43.75,,,,,,,,0.103,Africa,,Low income,0.554869675,59.617,569480.0,Electoral Autocracy,72.008,1.3751467319662,27.992,Sub-Saharan Africa,3
Comoros,COM,2003,46.65977859,-0.646732123,-4.323029189,0.507852198,1.508751474,1.508751474,3.240863247,,14.94198915,,6.0,,,8.836129879,100.0424632,546885185.0,937.7108963,11.04505724,118.0847848,4.425298097,26.92082925,3.799081367,57.26398849,,35.85763,0.0,43.29650116,3.096060038,110.3323517,40.06658173,35.75695913,43.75,,,,,,,,0.132,Africa,,Low income,0.84818937,59.738,583213.0,Electoral Autocracy,72.053,1.65536751882319,27.947,Sub-Saharan Africa,3
Comoros,COM,2004,48.94561005,-0.129625142,-1.465840264,0.499020595,1.128934029,1.128934029,3.076776904,0.583473124,13.76986904,,6.0,,,8.836027179,100.0422929,633706149.3,1061.075548,11.04483448,118.0846269,6.840509666,26.92103594,4.474992891,61.90851974,3.03030303,34.98787,0.0,42.55950165,4.285769939,108.1850891,44.00775146,35.75706312,43.75,,15.0,,,88.0,4.4,4.9,0.143,Africa,55.9,Low income,1.327327178,59.904,597230.0,Electoral Autocracy,72.097,1.23259320694108,27.903,Sub-Saharan Africa,3
Comoros,COM,2005,51.21978378,0.858045592,0.598940344,0.496434638,1.182436812,1.182436812,2.924721209,0.566426219,14.28990695,,6.0,158.0,158.0,8.836281081,100.0425435,653845122.9,1069.029426,11.04506128,118.0848566,8.559629262,26.92112825,3.013323951,,3.03030303,,0.0,45.15209961,,,,35.75740933,43.75,,,,,,,,0.139,Africa,,Low income,2.0,60.126,611625.0,Electoral Autocracy,72.125,1.28690840319427,27.875,Sub-Saharan Africa,3
Comoros,COM,2006,53.48482132,0.297936204,2.478511304,0.566600964,1.165814268,1.165814268,2.673120826,0.550527405,15.1896591,,6.0,157.8,157.8,8.836179333,100.0427539,698431827.7,1114.945281,11.04513281,118.0850798,10.45837437,26.92109523,3.374363601,,3.03030303,,0.0,41.6352005,,,,35.75727456,43.75,,,40.0,,,,,0.161,Africa,,Low income,2.2,60.407,626427.0,Electoral Democracy,72.137,1.26609244083951,27.863,Sub-Saharan Africa,3
Comoros,COM,2007,55.7468071,-1.896890514,3.928188033,0.330983681,1.457963747,1.457963747,2.658598019,1.070265613,15.94423788,20.82587051,6.0,148.6,148.6,8.975341967,98.31808618,795673128.5,1240.092528,10.72412622,115.2054953,12.79261483,24.18083725,4.466167101,64.08011627,3.03030303,,0.0,55.80250168,,103.9731827,,33.15617921,43.75,,,,,,,,0.103,Africa,,Low income,2.5,60.734,641624.0,Electoral Democracy,72.133,1.58273511422797,27.867,Sub-Saharan Africa,3
Comoros,COM,2008,58.01197815,-0.731035109,3.007107425,0.311723225,1.592086819,1.592086819,2.506316102,1.040485282,16.58334653,,6.0,152.3,152.3,8.221347229,100.526955,915659192.8,1393.216032,10.93415348,119.7758319,11.80704942,27.99717913,1.700781763,73.32299805,3.03030303,30.15332,0.0,54.80929947,24.64542961,108.641243,,36.21852635,43.75,,,,,,,,0.106,Africa,,Low income,3.0,61.094,657227.0,Electoral Democracy,72.114,1.71605374235828,27.886,Sub-Saharan Africa,3
Comoros,COM,2009,60.2865715,3.247424216,5.238372162,0.403002677,1.626348103,1.626348103,2.240357002,1.517477548,18.02856106,,6.0,144.7,144.7,9.311938672,101.2823644,905341090.6,1344.730406,11.47677026,119.273045,13.87334782,28.58498365,4.362348293,,0.0,,0.0,49.07500076,,,,37.89692233,43.75,,,,,,,,0.132,Africa,,Low income,3.5,61.475,673251.0,Electoral Democracy,72.079,1.74977839856011,27.921,Sub-Saharan Africa,3
Comoros,COM,2010,70.18231201,-2.732723395,4.767257615,0.507808265,1.485465738,1.485465738,2.029486087,1.967458241,20.40281668,,6.0,138.3,138.3,9.638904635,102.0973625,907978731.7,1316.491225,11.13884379,120.2723277,13.84310943,29.91123233,3.354757703,,3.03030303,,0.0,46.61800003,,,,39.55013697,43.75,,,,,,,,0.161,Africa,,Low income,5.1,61.862,689696.0,Electoral Democracy,72.027,1.5934049866302,27.973,Sub-Saharan Africa,3
Comoros,COM,2011,69.60940552,1.440519146,1.540913989,0.395529834,1.5262389,1.5262389,1.906456108,6.94200078,20.83180229,,6.0,138.0,138.0,9.956415447,104.0666932,1023086273.0,1447.94527,10.65996305,120.0881647,10.80097312,30.04458014,1.842663008,,3.03030303,27.74673,0.0,50.17340088,,108.0246506,,40.00099559,43.75,,,,,,,,0.136,Africa,,Low income,5.5,62.24,706578.0,Electoral Democracy,71.96,1.63839448010018,28.04,Sub-Saharan Africa,3
Comoros,COM,2012,69.3,1.284566081,2.281699373,0.437959303,1.794269326,1.794269326,1.827070777,5.591733554,22.46175186,,6.0,114.9,114.9,8.945869239,106.7671164,1015843491.0,1403.360421,10.04360077,122.9186805,12.03099703,31.8645497,6.314744503,,3.03030303,,0.0,67.64299774,,,,40.81041894,43.75,,,,,,,,0.143,Africa,,Low income,5.975296308,62.595,723865.0,Electoral Democracy,71.877,1.90623029464624,28.123,Sub-Saharan Africa,3
Comoros,COM,2013,69.59020996,2.586525879,,0.50944037,1.702109916,1.702109916,1.702194484,5.896132817,21.73335363,12.07855034,6.0,90.3,90.3,9.048387214,104.7903511,1116224107.0,1505.33722,9.326758199,121.1465208,,30.19490806,-4.294873315,74.69879913,3.03030303,27.80796,0.0,62.32630157,23.48286057,107.0317917,59.98247147,39.24329527,56.25,,,,,,,,0.176,Africa,,Low income,6.5,62.922,741511.0,Electoral Democracy,71.777,1.80880009346468,28.223,Sub-Saharan Africa,3
Comoros,COM,2014,71.97298431,0.964859848,-0.415167239,0.45024514,1.856141564,1.856141564,1.752222682,5.077105785,22.81784352,13.38117981,6.0,86.9,86.9,9.676472177,104.6799135,1149587660.0,1513.83039,10.27523237,119.8828788,9.559135215,29.55935102,,77.67991638,3.03030303,,0.0,65.83049774,20.87961006,104.9748917,61.09056854,39.2358232,56.25,,19.1,,,80.0,6.7,10.4,0.154,Africa,45.3,Low income,6.98,63.214,759390.0,Electoral Democracy,71.662,1.97624791877014,28.338,Sub-Saharan Africa,3
Comoros,COM,2015,74.37182617,4.288381492,2.898072391,0.604666647,2.313920938,2.313920938,1.678737363,4.942431418,26.55779264,,6.0,89.7,89.7,10.13619831,103.8945152,966029599.8,1242.585682,10.59190468,117.5325555,13.35659726,27.66875376,,,3.03030303,,0.0,64.16560364,,,,37.80495207,65.0,,,,72.96,,,,0.169,Africa,,Low income,7.459161386,63.471,777435.0,Electoral Autocracy,71.53,2.46583967601171,28.47,Sub-Saharan Africa,3
Comoros,COM,2016,76.78272247,1.652994908,-2.192203934,0.711454064,2.353934044,2.353934044,1.561579734,5.025714908,27.86360778,,6.0,98.4,98.4,10.67289558,103.2264156,1012835493.0,1273.05092,10.61491606,115.7870886,8.195824418,26.45998414,,,3.03030303,,,60.49959946,,,,37.13287972,65.0,,,,76.8,,,,0.202,Africa,,Low income,7.938322771,63.7,795597.0,Electoral Autocracy,71.381,2.51406981460776,28.619,Sub-Saharan Africa,3
Comoros,COM,2017,79.20166016,3.081701591,1.25737144,0.745539975,2.243595458,2.243595458,1.458026678,5.100104858,27.21754552,14.67772007,6.0,84.1,84.1,11.90131645,102.9282826,1077439756.0,1323.814958,10.82377663,116.361726,11.46216257,28.26304247,,76.72007751,6.060606061,18.90138,,56.42440033,20.41786957,99.44759369,55.51028824,40.16435892,65.0,,,90.85,89.83,,,,0.238,Africa,,Low income,8.478170295,63.912,813890.0,Electoral Autocracy,71.216,2.38013840358195,28.784,Sub-Saharan Africa,3
